Alice Training On size: w=20, h=5, c=4
batch,num_episodes,win_rate,min_score,avg_score,max_score,avg_length,actor_loss,value_loss,entropy_loss
21700,317,0.4038,-10.0000,-1.9243,10.0000,31.3912,0.738179,0.256616,-0.033669
21800,328,0.3567,-10.0000,-2.8659,10.0000,30.5305,0.286138,3.891889,-0.043605
21900,329,0.3587,-10.0000,-2.8267,10.0000,30.4195,0.966529,5.496044,-0.038129
22000,316,0.3639,-10.0000,-2.7215,10.0000,31.5981,0.324826,1.470168,-0.037151
22100,319,0.3605,-10.0000,-2.7900,10.0000,31.4702,-0.354125,0.934629,-0.037134
22200,324,0.3333,-10.0000,-3.3333,10.0000,30.8611,0.441788,3.051113,-0.038419
22300,327,0.3242,-10.0000,-3.5168,10.0000,30.5810,0.101839,4.385969,-0.041007
22400,334,0.2844,-10.0000,-4.3114,10.0000,29.8683,0.357487,4.511810,-0.044306
22500,333,0.2733,-10.0000,-4.5345,10.0000,29.9700,0.371828,0.813777,-0.037090
22600,338,0.3047,-10.0000,-3.9053,10.0000,29.6864,-0.138638,2.592990,-0.040693
22700,342,0.2924,-10.0000,-4.1520,10.0000,29.2573,0.856757,5.563726,-0.044215
22800,354,0.2599,-10.0000,-4.8023,10.0000,28.2062,0.597225,5.112935,-0.042533
22900,352,0.2472,-10.0000,-5.0568,10.0000,28.4432,0.473511,3.458275,-0.040535
23000,349,0.2493,-10.0000,-5.0143,10.0000,28.6590,0.599654,5.367074,-0.043985
23100,352,0.2955,-10.0000,-4.0909,10.0000,28.3295,-0.028745,2.667037,-0.039878
23200,327,0.3150,-10.0000,-3.7003,10.0000,30.5688,0.056905,1.430808,-0.039308
23300,320,0.3625,-10.0000,-2.7500,10.0000,31.2625,0.151015,2.770431,-0.038722
23400,310,0.3548,-10.0000,-2.9032,10.0000,32.2452,0.457902,2.763971,-0.038211
23500,329,0.2827,-10.0000,-4.3465,10.0000,30.4164,-0.204006,2.064844,-0.042619
23600,347,0.2680,-10.0000,-4.6398,10.0000,28.8156,0.239678,5.902361,-0.044613
23700,316,0.2848,-10.0000,-4.3038,10.0000,31.5981,0.025984,3.920520,-0.042772
23800,340,0.3029,-10.0000,-3.9412,10.0000,29.3441,0.280139,3.476898,-0.041812
23900,314,0.3121,-10.0000,-3.7580,10.0000,31.8662,0.825635,0.546375,-0.038148
24000,332,0.2801,-10.0000,-4.3976,10.0000,30.2139,0.689442,3.382109,-0.038147
24100,333,0.2763,-10.0000,-4.4745,10.0000,29.9670,-0.009932,2.588565,-0.042858
24200,337,0.2641,-10.0000,-4.7181,10.0000,29.6409,0.529813,4.405768,-0.042679
24300,325,0.2708,-10.0000,-4.5846,10.0000,30.7231,0.304150,3.676148,-0.041679
24400,330,0.2848,-10.0000,-4.3030,10.0000,30.4364,0.654593,2.800342,-0.038712
24500,341,0.2551,-10.0000,-4.8974,10.0000,29.2639,0.438589,2.974226,-0.040215
24600,325,0.3200,-10.0000,-3.6000,10.0000,30.7415,0.223685,1.770812,-0.041246
24700,321,0.2897,-10.0000,-4.2056,10.0000,31.1931,0.244687,4.309072,-0.044497
24600,332,0.2922,-10.0000,-4.1566,10.0000,30.0452,0.204106,4.195873,-0.043925
24700,326,0.2761,-10.0000,-4.4785,10.0000,30.7117,-0.105391,3.127654,-0.042701
24800,344,0.2442,-10.0000,-5.1163,10.0000,29.1017,0.423876,3.378447,-0.037444
24900,346,0.2572,-10.0000,-4.8555,10.0000,28.8728,0.403345,5.756859,-0.048652
25000,334,0.2814,-10.0000,-4.3713,10.0000,29.8743,0.088605,2.348404,-0.041317
25100,340,0.2676,-10.0000,-4.6471,10.0000,29.4324,0.418022,0.662926,-0.038415
25200,344,0.2878,-10.0000,-4.2442,10.0000,29.0349,0.284480,4.426407,-0.042562
25300,332,0.3253,-10.0000,-3.4940,10.0000,30.0964,-0.015511,4.128159,-0.040669
